date,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure,city,country,lat,lon
2025-11-07 00:00:00+00:00,18.7575,77.0,0.0,6.696387,1006.03955,Los Angeles,US,34.0522,-118.2437
2025-11-07 01:00:00+00:00,17.6075,84.0,0.0,5.1165614,1006.0962,Los Angeles,US,34.0522,-118.2437
2025-11-07 02:00:00+00:00,16.7575,89.0,0.0,2.8116899,1005.86676,Los Angeles,US,34.0522,-118.2437
2025-11-07 03:00:00+00:00,16.3075,92.0,0.0,2.16,1006.1468,Los Angeles,US,34.0522,-118.2437
2025-11-07 04:00:00+00:00,15.807501,95.0,0.0,2.2768397,1005.5346,Los Angeles,US,34.0522,-118.2437
2025-11-07 05:00:00+00:00,15.407499,96.0,0.0,2.5959969,1005.7176,Los Angeles,US,34.0522,-118.2437
2025-11-07 06:00:00+00:00,14.807501,96.0,0.0,2.2768397,1005.99164,Los Angeles,US,34.0522,-118.2437
2025-11-07 07:00:00+00:00,14.2075,99.0,0.0,2.6208394,1005.77136,Los Angeles,US,34.0522,-118.2437
2025-11-07 08:00:00+00:00,13.8575,100.0,0.0,2.3051248,1005.6591,Los Angeles,US,34.0522,-118.2437
2025-11-07 09:00:00+00:00,13.657499,99.0,0.0,2.4149535,1005.05817,Los Angeles,US,34.0522,-118.2437
2025-11-07 10:00:00+00:00,13.557501,97.0,0.0,2.7416782,1004.6586,Los Angeles,US,34.0522,-118.2437
2025-11-07 11:00:00+00:00,13.2575,97.0,0.0,2.6208394,1004.0534,Los Angeles,US,34.0522,-118.2437
2025-11-07 12:00:00+00:00,13.557501,94.0,0.0,2.4149535,1003.27374,Los Angeles,US,34.0522,-118.2437
2025-11-07 13:00:00+00:00,13.407499,95.0,0.0,2.8116899,1003.367,Los Angeles,US,34.0522,-118.2437
2025-11-07 14:00:00+00:00,12.8575,97.0,0.0,2.4149535,1003.3458,Los Angeles,US,34.0522,-118.2437
2025-11-07 15:00:00+00:00,12.907499,96.0,0.0,1.609969,1003.6444,Los Angeles,US,34.0522,-118.2437
2025-11-07 16:00:00+00:00,14.5075,91.0,0.0,2.1897945,1003.9028,Los Angeles,US,34.0522,-118.2437
2025-11-07 17:00:00+00:00,16.8075,78.0,0.0,3.563818,1004.28564,Los Angeles,US,34.0522,-118.2437
2025-11-07 18:00:00+00:00,18.657501,71.0,0.0,3.2599385,1004.15594,Los Angeles,US,34.0522,-118.2437
2025-11-07 19:00:00+00:00,20.657501,59.0,0.0,4.510787,1003.53613,Los Angeles,US,34.0522,-118.2437
2025-11-07 20:00:00+00:00,21.5075,60.0,0.0,6.3690495,1002.6761,Los Angeles,US,34.0522,-118.2437
2025-11-07 21:00:00+00:00,21.8075,63.0,0.0,7.386582,1001.7962,Los Angeles,US,34.0522,-118.2437
2025-11-07 22:00:00+00:00,21.7075,66.0,0.0,7.42159,1001.09973,Los Angeles,US,34.0522,-118.2437
2025-11-07 23:00:00+00:00,21.2575,66.0,0.0,6.489992,1000.58905,Los Angeles,US,34.0522,-118.2437
2025-11-08 00:00:00+00:00,20.157501,72.0,0.0,4.8433046,1000.5494,Los Angeles,US,34.0522,-118.2437
2025-11-08 01:00:00+00:00,18.9575,77.0,0.0,2.9024127,1000.605,Los Angeles,US,34.0522,-118.2437
2025-11-08 02:00:00+00:00,18.0075,83.0,0.0,2.4149535,1000.5702,Los Angeles,US,34.0522,-118.2437
2025-11-08 03:00:00+00:00,17.0075,87.0,0.0,3.396233,1000.7312,Los Angeles,US,34.0522,-118.2437
2025-11-08 04:00:00+00:00,16.407501,87.0,0.0,3.319036,1001.10504,Los Angeles,US,34.0522,-118.2437
2025-11-08 05:00:00+00:00,16.2575,82.0,0.0,2.9024127,1001.69293,Los Angeles,US,34.0522,-118.2437
2025-11-08 06:00:00+00:00,16.2075,83.0,0.0,2.0364676,1002.2846,Los Angeles,US,34.0522,-118.2437
2025-11-08 07:00:00+00:00,15.8575,87.0,0.0,2.968636,1001.975,Los Angeles,US,34.0522,-118.2437
2025-11-08 08:00:00+00:00,15.407499,95.0,0.0,2.1897945,1001.76044,Los Angeles,US,34.0522,-118.2437
2025-11-08 09:00:00+00:00,15.1075,99.0,0.0,1.2979984,1001.25446,Los Angeles,US,34.0522,-118.2437
2025-11-08 10:00:00+00:00,14.907499,100.0,0.0,1.835647,1001.0491,Los Angeles,US,34.0522,-118.2437
2025-11-08 11:00:00+00:00,14.657499,100.0,0.0,0.71999997,1000.7428,Los Angeles,US,34.0522,-118.2437
2025-11-08 12:00:00+00:00,14.8575,100.0,0.0,0.8049845,1000.45355,Los Angeles,US,34.0522,-118.2437
2025-11-08 13:00:00+00:00,14.7575,100.0,0.0,1.4399999,1000.7466,Los Angeles,US,34.0522,-118.2437
2025-11-08 14:00:00+00:00,14.657499,99.0,0.0,1.835647,1001.0396,Los Angeles,US,34.0522,-118.2437
2025-11-08 15:00:00+00:00,14.6075,97.0,0.0,2.16,1001.4334,Los Angeles,US,34.0522,-118.2437
2025-11-08 16:00:00+00:00,15.2575,97.0,0.0,2.9024127,1002.64514,Los Angeles,US,34.0522,-118.2437
2025-11-08 17:00:00+00:00,16.8575,90.0,0.0,3.5455887,1003.1993,Los Angeles,US,34.0522,-118.2437
2025-11-08 18:00:00+00:00,18.4575,82.0,0.0,5.0911684,1003.8518,Los Angeles,US,34.0522,-118.2437
2025-11-08 19:00:00+00:00,20.4575,76.0,0.0,5.506941,1003.92456,Los Angeles,US,34.0522,-118.2437
2025-11-08 20:00:00+00:00,21.8575,67.0,0.0,6.12,1003.38104,Los Angeles,US,34.0522,-118.2437
2025-11-08 21:00:00+00:00,22.5575,65.0,0.0,7.42159,1002.9114,Los Angeles,US,34.0522,-118.2437
2025-11-08 22:00:00+00:00,22.3075,66.0,0.0,7.928177,1002.70435,Los Angeles,US,34.0522,-118.2437
2025-11-08 23:00:00+00:00,21.6075,68.0,0.0,7.145796,1002.3826,Los Angeles,US,34.0522,-118.2437
2025-11-09 00:00:00+00:00,20.157501,76.0,0.0,6.193674,1002.3304,Los Angeles,US,34.0522,-118.2437
2025-11-09 01:00:00+00:00,18.7075,81.0,0.0,5.154415,1002.37683,Los Angeles,US,34.0522,-118.2437
2025-11-09 02:00:00+00:00,17.4575,87.0,0.0,5.6920996,1003.4192,Los Angeles,US,34.0522,-118.2437
2025-11-09 03:00:00+00:00,16.4575,93.0,0.0,5.6920996,1004.1738,Los Angeles,US,34.0522,-118.2437
2025-11-09 04:00:00+00:00,16.0075,93.0,0.0,4.452954,1004.55286,Los Angeles,US,34.0522,-118.2437
2025-11-09 05:00:00+00:00,15.657499,94.0,0.0,3.319036,1005.42993,Los Angeles,US,34.0522,-118.2437
2025-11-09 06:00:00+00:00,15.557501,94.0,0.0,2.4149535,1005.3273,Los Angeles,US,34.0522,-118.2437
2025-11-09 07:00:00+00:00,15.2075,95.0,0.0,2.4149535,1005.5122,Los Angeles,US,34.0522,-118.2437
2025-11-09 08:00:00+00:00,14.807501,98.0,0.0,2.5959969,1005.3981,Los Angeles,US,34.0522,-118.2437
2025-11-09 09:00:00+00:00,14.557501,99.0,0.0,2.52,1005.7843,Los Angeles,US,34.0522,-118.2437
2025-11-09 10:00:00+00:00,14.3575,100.0,0.0,1.835647,1005.8756,Los Angeles,US,34.0522,-118.2437
2025-11-09 11:00:00+00:00,14.2075,100.0,0.0,2.3051248,1005.8703,Los Angeles,US,34.0522,-118.2437
2025-11-09 12:00:00+00:00,13.7075,100.0,0.0,1.1384199,1005.25775,Los Angeles,US,34.0522,-118.2437
2025-11-09 13:00:00+00:00,13.5075,100.0,0.0,2.16,1006.0417,Los Angeles,US,34.0522,-118.2437
2025-11-09 14:00:00+00:00,13.2575,100.0,0.0,2.16,1006.42755,Los Angeles,US,34.0522,-118.2437
2025-11-09 15:00:00+00:00,13.3575,100.0,0.0,1.835647,1007.2227,Los Angeles,US,34.0522,-118.2437
2025-11-09 16:00:00+00:00,14.1075,100.0,0.0,1.609969,1007.9439,Los Angeles,US,34.0522,-118.2437
2025-11-09 17:00:00+00:00,16.4575,90.0,0.0,1.835647,1008.5269,Los Angeles,US,34.0522,-118.2437
2025-11-09 18:00:00+00:00,17.8075,85.0,0.0,4.1046314,1007.9832,Los Angeles,US,34.0522,-118.2437
2025-11-09 19:00:00+00:00,19.7075,78.0,0.0,5.3517847,1007.75604,Los Angeles,US,34.0522,-118.2437
2025-11-09 20:00:00+00:00,20.8075,74.0,0.0,5.8603754,1007.3015,Los Angeles,US,34.0522,-118.2437
2025-11-09 21:00:00+00:00,21.6075,71.0,0.0,6.3690495,1006.7366,Los Angeles,US,34.0522,-118.2437
2025-11-09 22:00:00+00:00,21.8575,68.0,0.0,6.638072,1006.3496,Los Angeles,US,34.0522,-118.2437
2025-11-09 23:00:00+00:00,21.2575,71.0,0.0,6.489992,1006.22925,Los Angeles,US,34.0522,-118.2437
2025-11-10 00:00:00+00:00,19.7075,77.0,0.0,6.989936,1005.5793,Los Angeles,US,34.0522,-118.2437
2025-11-10 01:00:00+00:00,18.0575,89.0,0.0,5.3517847,1006.2116,Los Angeles,US,34.0522,-118.2437
2025-11-10 02:00:00+00:00,16.5575,100.0,0.0,6.151683,1007.24457,Los Angeles,US,34.0522,-118.2437
2025-11-10 03:00:00+00:00,15.657499,100.0,0.0,5.5887027,1008.0022,Los Angeles,US,34.0522,-118.2437
2025-11-10 04:00:00+00:00,15.2575,100.0,0.0,4.5536795,1008.67975,Los Angeles,US,34.0522,-118.2437
2025-11-10 05:00:00+00:00,15.157499,100.0,0.0,4.3349743,1009.46747,Los Angeles,US,34.0522,-118.2437
2025-11-10 06:00:00+00:00,15.3575,100.0,0.0,1.4399999,1008.78253,Los Angeles,US,34.0522,-118.2437
2025-11-10 07:00:00+00:00,15.157499,100.0,0.0,1.484318,1009.0717,Los Angeles,US,34.0522,-118.2437
2025-11-10 08:00:00+00:00,15.0075,100.0,0.0,1.1384199,1008.8681,Los Angeles,US,34.0522,-118.2437
2025-11-10 09:00:00+00:00,14.657499,100.0,0.0,0.5091169,1008.7559,Los Angeles,US,34.0522,-118.2437
2025-11-10 10:00:00+00:00,20.417501,48.0,0.0,3.8939953,1007.38617,Los Angeles,US,34.0522,-118.2437
2025-11-10 11:00:00+00:00,21.0175,38.0,0.0,3.219938,1007.1112,Los Angeles,US,34.0522,-118.2437
2025-11-10 12:00:00+00:00,20.917501,34.0,0.0,3.6,1007.50323,Los Angeles,US,34.0522,-118.2437
2025-11-10 13:00:00+00:00,20.817501,30.0,0.0,2.1897945,1007.79663,Los Angeles,US,34.0522,-118.2437
2025-11-10 14:00:00+00:00,20.8675,26.0,0.0,2.0364676,1008.09534,Los Angeles,US,34.0522,-118.2437
2025-11-10 15:00:00+00:00,21.417501,22.0,0.0,3.0758414,1008.4118,Los Angeles,US,34.0522,-118.2437
2025-11-10 16:00:00+00:00,23.0175,19.0,0.0,2.2768397,1008.86523,Los Angeles,US,34.0522,-118.2437
2025-11-10 17:00:00+00:00,25.0105,17.0,0.0,5.4119864,1009.7275,Los Angeles,US,34.0522,-118.2437
2025-11-10 18:00:00+00:00,27.0105,23.0,0.0,4.3349743,1009.5007,Los Angeles,US,34.0522,-118.2437
2025-11-10 19:00:00+00:00,27.6105,28.0,0.0,5.8048253,1009.02637,Los Angeles,US,34.0522,-118.2437
2025-11-10 20:00:00+00:00,29.5105,30.0,0.0,9.504273,1008.3991,Los Angeles,US,34.0522,-118.2437
2025-11-10 21:00:00+00:00,30.5105,28.0,0.0,6.2145634,1007.3441,Los Angeles,US,34.0522,-118.2437
2025-11-10 22:00:00+00:00,30.2105,31.0,0.0,12.522619,1007.13605,Los Angeles,US,34.0522,-118.2437
2025-11-10 23:00:00+00:00,25.8605,45.0,0.0,13.084402,1006.78827,Los Angeles,US,34.0522,-118.2437
2025-11-11 00:00:00+00:00,24.1105,56.0,0.0,9.531505,1006.8256,Los Angeles,US,34.0522,-118.2437
2025-11-11 01:00:00+00:00,21.060501,74.0,0.0,8.707238,1006.618,Los Angeles,US,34.0522,-118.2437
2025-11-11 02:00:00+00:00,18.3605,83.0,0.0,5.4119864,1006.81647,Los Angeles,US,34.0522,-118.2437
2025-11-11 03:00:00+00:00,17.060501,85.0,0.0,2.6208394,1007.06537,Los Angeles,US,34.0522,-118.2437
2025-11-11 04:00:00+00:00,16.2105,88.0,0.0,4.6102495,1007.6274,Los Angeles,US,34.0522,-118.2437
2025-11-11 05:00:00+00:00,15.2605,96.0,0.0,6.830519,1007.88837,Los Angeles,US,34.0522,-118.2437
2025-11-11 06:00:00+00:00,15.8105,100.0,0.0,3.396233,1006.9196,Los Angeles,US,34.0522,-118.2437
2025-11-11 07:00:00+00:00,15.710501,99.0,0.0,1.835647,1007.7072,Los Angeles,US,34.0522,-118.2437
2025-11-11 08:00:00+00:00,14.1105,94.0,0.0,1.8,1007.25146,Los Angeles,US,34.0522,-118.2437
2025-11-11 09:00:00+00:00,14.0605,84.0,0.0,5.495161,1007.2496,Los Angeles,US,34.0522,-118.2437
2025-11-11 10:00:00+00:00,14.0605,78.0,0.0,5.0528407,1007.1506,Los Angeles,US,34.0522,-118.2437
2025-11-11 11:00:00+00:00,13.160501,77.0,0.0,3.6179552,1007.0176,Los Angeles,US,34.0522,-118.2437
2025-11-11 12:00:00+00:00,12.5105,85.0,0.0,5.3517847,1006.7947,Los Angeles,US,34.0522,-118.2437
2025-11-11 13:00:00+00:00,11.5605,89.0,0.0,2.4149535,1006.95624,Los Angeles,US,34.0522,-118.2437
2025-11-11 14:00:00+00:00,11.5105,94.0,0.0,3.2599385,1006.6576,Los Angeles,US,34.0522,-118.2437
2025-11-11 15:00:00+00:00,12.160501,97.0,0.0,1.835647,1007.17725,Los Angeles,US,34.0522,-118.2437
2025-11-11 16:00:00+00:00,13.910501,99.0,0.0,0.0,1007.73846,Los Angeles,US,34.0522,-118.2437
2025-11-11 17:00:00+00:00,17.2105,87.0,0.0,3.5455887,1008.06006,Los Angeles,US,34.0522,-118.2437
2025-11-11 18:00:00+00:00,20.2105,63.0,0.0,3.5455887,1008.2691,Los Angeles,US,34.0522,-118.2437
2025-11-11 19:00:00+00:00,22.310501,59.0,0.0,4.5820518,1007.85034,Los Angeles,US,34.0522,-118.2437
2025-11-11 20:00:00+00:00,23.7105,59.0,0.0,9.726664,1007.00964,Los Angeles,US,34.0522,-118.2437
2025-11-11 21:00:00+00:00,24.8605,55.0,0.0,4.8433046,1006.45636,Los Angeles,US,34.0522,-118.2437
2025-11-11 22:00:00+00:00,25.310501,53.0,0.0,5.8603754,1005.7794,Los Angeles,US,34.0522,-118.2437
2025-11-11 23:00:00+00:00,24.060501,55.0,0.0,10.365251,1005.63654,Los Angeles,US,34.0522,-118.2437
2025-11-12 00:00:00+00:00,21.3605,63.0,0.0,6.130579,1005.44135,Los Angeles,US,34.0522,-118.2437
2025-11-12 01:00:00+00:00,18.9605,70.0,0.0,9.72,1005.65106,Los Angeles,US,34.0522,-118.2437
2025-11-12 02:00:00+00:00,16.8605,84.0,0.0,7.5170207,1005.4748,Los Angeles,US,34.0522,-118.2437
2025-11-12 03:00:00+00:00,17.1105,89.0,0.0,8.557102,1006.07794,Los Angeles,US,34.0522,-118.2437
2025-11-12 04:00:00+00:00,16.2105,100.0,0.0,5.6920996,1006.24225,Los Angeles,US,34.0522,-118.2437
2025-11-12 05:00:00+00:00,16.3605,95.0,0.0,5.0911684,1006.6434,Los Angeles,US,34.0522,-118.2437
2025-11-12 06:00:00+00:00,16.7105,92.0,0.0,3.7585104,1006.35986,Los Angeles,US,34.0522,-118.2437
2025-11-12 07:00:00+00:00,16.2105,94.0,0.0,3.319036,1006.24225,Los Angeles,US,34.0522,-118.2437
2025-11-12 08:00:00+00:00,15.5605,93.0,0.0,3.319036,1006.21796,Los Angeles,US,34.0522,-118.2437
2025-11-12 09:00:00+00:00,15.710501,94.0,0.0,4.3498964,1006.42114,Los Angeles,US,34.0522,-118.2437
2025-11-12 10:00:00+00:00,15.5605,95.0,0.0,3.0547013,1006.6137,Los Angeles,US,34.0522,-118.2437
2025-11-12 11:00:00+00:00,16.0105,94.0,0.0,5.00128,1006.63043,Los Angeles,US,34.0522,-118.2437
2025-11-12 12:00:00+00:00,16.4105,89.0,0.0,2.0991426,1006.2495,Los Angeles,US,34.0522,-118.2437
2025-11-12 13:00:00+00:00,15.8105,91.0,0.0,2.9024127,1006.1282,Los Angeles,US,34.0522,-118.2437
2025-11-12 14:00:00+00:00,16.1105,89.0,0.0,6.1094027,1006.53534,Los Angeles,US,34.0522,-118.2437
2025-11-12 15:00:00+00:00,15.660501,91.0,0.0,0.8049845,1007.01324,Los Angeles,US,34.0522,-118.2437
2025-11-12 16:00:00+00:00,16.810501,86.0,0.0,5.04,1007.25366,Los Angeles,US,34.0522,-118.2437
2025-11-12 17:00:00+00:00,17.2605,91.0,0.0,1.484318,1007.6662,Los Angeles,US,34.0522,-118.2437
2025-11-12 18:00:00+00:00,18.1605,86.0,0.0,4.1046314,1007.6006,Los Angeles,US,34.0522,-118.2437
2025-11-12 19:00:00+00:00,19.1105,88.0,0.0,5.937272,1007.6356,Los Angeles,US,34.0522,-118.2437
2025-11-12 20:00:00+00:00,21.3605,67.0,0.0,2.5959969,1006.8267,Los Angeles,US,34.0522,-118.2437
2025-11-12 21:00:00+00:00,21.4105,64.0,0.0,3.8773184,1005.93805,Los Angeles,US,34.0522,-118.2437
2025-11-12 22:00:00+00:00,21.8605,59.0,0.0,9.565437,1005.65717,Los Angeles,US,34.0522,-118.2437
2025-11-12 23:00:00+00:00,20.4105,72.0,0.0,11.013882,1005.50586,Los Angeles,US,34.0522,-118.2437
2025-11-13 00:00:00+00:00,20.2105,74.0,0.0,2.52,1005.3996,Los Angeles,US,34.0522,-118.2437
2025-11-13 01:00:00+00:00,20.0105,73.0,0.0,6.12,1005.7882,Los Angeles,US,34.0522,-118.2437
2025-11-13 02:00:00+00:00,17.7605,84.0,0.0,2.6208394,1005.904,Los Angeles,US,34.0522,-118.2437
2025-11-13 03:00:00+00:00,17.9605,88.0,0.0,5.1919937,1006.10913,Los Angeles,US,34.0522,-118.2437
2025-11-13 04:00:00+00:00,17.4105,83.0,0.0,2.6208394,1006.38574,Los Angeles,US,34.0522,-118.2437
2025-11-13 05:00:00+00:00,16.0105,86.0,0.0,2.8799999,1006.5315,Los Angeles,US,34.0522,-118.2437
2025-11-13 06:00:00+00:00,17.060501,80.0,0.0,7.2805495,1006.6696,Los Angeles,US,34.0522,-118.2437
2025-11-13 07:00:00+00:00,15.410501,81.0,0.0,4.072935,1006.5091,Los Angeles,US,34.0522,-118.2437
2025-11-13 08:00:00+00:00,15.3105,75.0,0.0,5.5887027,1006.20844,Los Angeles,US,34.0522,-118.2437
2025-11-13 09:00:00+00:00,14.660501,72.0,0.0,5.634891,1005.9863,Los Angeles,US,34.0522,-118.2437
2025-11-13 10:00:00+00:00,14.660501,68.0,0.0,2.968636,1005.9863,Los Angeles,US,34.0522,-118.2437
2025-11-13 11:00:00+00:00,15.210501,63.0,0.0,5.8048253,1005.4132,Los Angeles,US,34.0522,-118.2437
2025-11-13 12:00:00+00:00,14.660501,72.0,0.0,0.35999998,1005.1949,Los Angeles,US,34.0522,-118.2437
2025-11-13 13:00:00+00:00,14.660501,69.0,0.0,10.587918,1005.3927,Los Angeles,US,34.0522,-118.2437
2025-11-13 14:00:00+00:00,14.210501,73.0,0.0,3.9763298,1005.8703,Los Angeles,US,34.0522,-118.2437
2025-11-13 15:00:00+00:00,14.160501,77.0,0.0,3.0547013,1006.462,Los Angeles,US,34.0522,-118.2437
2025-11-13 16:00:00+00:00,16.9105,76.0,0.0,2.0991426,1006.9607,Los Angeles,US,34.0522,-118.2437
2025-11-13 17:00:00+00:00,19.3605,69.0,0.0,0.71999997,1007.44653,Los Angeles,US,34.0522,-118.2437
2025-11-13 18:00:00+00:00,19.6605,66.0,0.0,4.5820518,1007.3587,Los Angeles,US,34.0522,-118.2437
2025-11-13 19:00:00+00:00,21.6105,66.0,0.0,5.8603754,1006.93445,Los Angeles,US,34.0522,-118.2437
2025-11-13 20:00:00+00:00,23.7105,56.0,0.0,6.87779,1006.21796,Los Angeles,US,34.0522,-118.2437
2025-11-13 21:00:00+00:00,23.6605,57.0,0.0,6.792466,1005.6223,Los Angeles,US,34.0522,-118.2437
2025-11-13 22:00:00+00:00,24.4605,47.0,0.0,10.086427,1005.05664,Los Angeles,US,34.0522,-118.2437
2025-11-13 23:00:00+00:00,23.310501,48.0,0.0,8.427383,1004.52155,Los Angeles,US,34.0522,-118.2437
2025-11-14 00:00:00+00:00,23.6105,36.0,0.0,8.647496,1004.13605,Los Angeles,US,34.0522,-118.2437
2025-11-14 01:00:00+00:00,22.310501,42.0,0.0,4.68,1004.189,Los Angeles,US,34.0522,-118.2437
2025-11-14 02:00:00+00:00,20.0105,53.0,0.0,8.78872,1004.6008,Los Angeles,US,34.0522,-118.2437
2025-11-14 03:00:00+00:00,19.2605,68.0,0.0,2.3051248,1005.5631,Los Angeles,US,34.0522,-118.2437
2025-11-14 04:00:00+00:00,18.0105,85.0,0.0,1.8,1005.81415,Los Angeles,US,34.0522,-118.2437
2025-11-14 05:00:00+00:00,18.8605,79.0,0.0,1.1384199,1006.14233,Los Angeles,US,34.0522,-118.2437
2025-11-14 06:00:00+00:00,18.8605,74.0,0.0,3.7064266,1005.84546,Los Angeles,US,34.0522,-118.2437
2025-11-14 07:00:00+00:00,18.2605,77.0,0.0,8.161764,1006.0212,Los Angeles,US,34.0522,-118.2437
2025-11-14 08:00:00+00:00,17.6605,80.0,0.3,7.2,1005.5044,Los Angeles,US,34.0522,-118.2437
2025-11-14 09:00:00+00:00,17.060501,80.0,0.0,15.379206,1004.592,Los Angeles,US,34.0522,-118.2437
2025-11-14 10:00:00+00:00,17.060501,79.0,0.0,6.193674,1003.70154,Los Angeles,US,34.0522,-118.2437
2025-11-14 11:00:00+00:00,16.560501,80.0,0.0,6.28713,1003.78186,Los Angeles,US,34.0522,-118.2437
2025-11-14 12:00:00+00:00,16.7605,76.0,0.0,5.815978,1003.59125,Los Angeles,US,34.0522,-118.2437
2025-11-14 13:00:00+00:00,16.0105,88.0,0.1,13.910169,1003.76135,Los Angeles,US,34.0522,-118.2437
2025-11-14 14:00:00+00:00,16.1605,77.0,0.5,13.358861,1003.866,Los Angeles,US,34.0522,-118.2437
2025-11-14 15:00:00+00:00,16.1605,83.0,0.1,6.379216,1004.3607,Los Angeles,US,34.0522,-118.2437
2025-11-14 16:00:00+00:00,15.910501,88.0,0.70000005,0.8049845,1004.8459,Los Angeles,US,34.0522,-118.2437
2025-11-14 17:00:00+00:00,16.560501,84.0,1.0,11.885453,1005.06805,Los Angeles,US,34.0522,-118.2437
2025-11-14 18:00:00+00:00,15.910501,90.0,2.2,6.87779,1005.5384,Los Angeles,US,34.0522,-118.2437
2025-11-14 19:00:00+00:00,15.8605,97.0,0.0,11.720751,1005.63544,Los Angeles,US,34.0522,-118.2437
2025-11-14 20:00:00+00:00,16.0105,94.0,0.1,14.205182,1004.7507,Los Angeles,US,34.0522,-118.2437
2025-11-14 21:00:00+00:00,16.9605,91.0,0.1,11.720751,1003.4999,Los Angeles,US,34.0522,-118.2437
2025-11-14 22:00:00+00:00,17.1605,92.0,0.0,12.768586,1003.0124,Los Angeles,US,34.0522,-118.2437
2025-11-14 23:00:00+00:00,17.6605,92.0,0.0,10.805998,1002.7342,Los Angeles,US,34.0522,-118.2437
2025-11-15 00:00:00+00:00,17.810501,92.0,0.0,6.1305785,1002.83844,Los Angeles,US,34.0522,-118.2437
2025-11-15 01:00:00+00:00,17.8605,87.0,0.4,10.1376915,1003.0382,Los Angeles,US,34.0522,-118.2437
2025-11-15 02:00:00+00:00,17.1105,92.0,0.4,11.681987,1003.10986,Los Angeles,US,34.0522,-118.2437
2025-11-15 03:00:00+00:00,17.0105,93.0,0.4,11.165805,1003.20496,Los Angeles,US,34.0522,-118.2437
2025-11-15 04:00:00+00:00,16.2605,92.0,0.3,7.9932976,1003.2758,Los Angeles,US,34.0522,-118.2437
2025-11-15 05:00:00+00:00,17.1105,96.0,1.5,6.130579,1003.6045,Los Angeles,US,34.0522,-118.2437
2025-11-15 06:00:00+00:00,17.1105,95.0,0.3,8.39657,1003.3077,Los Angeles,US,34.0522,-118.2437
2025-11-15 07:00:00+00:00,16.8605,96.0,0.1,11.770403,1003.1004,Los Angeles,US,34.0522,-118.2437
2025-11-15 08:00:00+00:00,17.0105,97.0,0.5,11.367109,1002.6114,Los Angeles,US,34.0522,-118.2437
2025-11-15 09:00:00+00:00,16.9605,94.0,0.0,4.8433046,1001.91693,Los Angeles,US,34.0522,-118.2437
2025-11-15 10:00:00+00:00,17.0105,93.0,0.0,7.2,1001.1273,Los Angeles,US,34.0522,-118.2437
2025-11-15 11:00:00+00:00,17.1105,96.0,0.0,3.319036,999.8449,Los Angeles,US,34.0522,-118.2437
2025-11-15 12:00:00+00:00,17.2605,96.0,1.2,6.9899354,998.76196,Los Angeles,US,34.0522,-118.2437
2025-11-15 13:00:00+00:00,17.2105,95.0,0.0,4.6102495,997.8696,Los Angeles,US,34.0522,-118.2437
2025-11-15 14:00:00+00:00,17.6105,92.0,1.4,9.028754,997.4886,Los Angeles,US,34.0522,-118.2437
2025-11-15 15:00:00+00:00,17.2605,88.0,0.0,10.739833,998.86084,Los Angeles,US,34.0522,-118.2437
2025-11-15 16:00:00+00:00,15.5605,97.0,1.1,9.931042,999.58966,Los Angeles,US,34.0522,-118.2437
2025-11-15 17:00:00+00:00,14.1105,99.0,1.2,13.722565,1000.2278,Los Angeles,US,34.0522,-118.2437
2025-11-15 18:00:00+00:00,14.0605,96.0,1.5,8.404285,1000.3248,Los Angeles,US,34.0522,-118.2437
2025-11-15 19:00:00+00:00,14.160501,97.0,2.4,3.219938,1000.13074,Los Angeles,US,34.0522,-118.2437
2025-11-15 20:00:00+00:00,14.960501,97.0,2.9,9.178235,999.4681,Los Angeles,US,34.0522,-118.2437
2025-11-15 21:00:00+00:00,14.3105,94.0,1.5,5.3517847,999.0483,Los Angeles,US,34.0522,-118.2437
2025-11-15 22:00:00+00:00,14.8605,91.0,0.0,7.928177,998.1786,Los Angeles,US,34.0522,-118.2437
2025-11-15 23:00:00+00:00,15.3105,92.0,1.0,8.707238,998.59094,Los Angeles,US,34.0522,-118.2437
2025-11-16 00:00:00+00:00,14.460501,94.0,0.5,8.714677,998.6582,Los Angeles,US,34.0522,-118.2437
2025-11-16 01:00:00+00:00,14.0105,93.0,0.0,8.766573,999.13586,Los Angeles,US,34.0522,-118.2437
2025-11-16 02:00:00+00:00,14.160501,88.0,0.0,16.171976,999.33936,Los Angeles,US,34.0522,-118.2437
2025-11-16 03:00:00+00:00,14.3605,89.0,0.0,9.346143,999.9404,Los Angeles,US,34.0522,-118.2437
2025-11-16 04:00:00+00:00,14.2605,88.0,0.0,12.879752,1000.3324,Los Angeles,US,34.0522,-118.2437
2025-11-16 05:00:00+00:00,13.710501,94.0,0.0,10.787993,1000.8062,Los Angeles,US,34.0522,-118.2437
2025-11-16 06:00:00+00:00,14.0105,94.0,3.8,9.028754,1001.3122,Los Angeles,US,34.0522,-118.2437
2025-11-16 07:00:00+00:00,13.8105,97.0,0.2,3.319036,1001.89813,Los Angeles,US,34.0522,-118.2437
2025-11-16 08:00:00+00:00,14.460501,92.0,16.5,2.7416782,1002.41736,Los Angeles,US,34.0522,-118.2437
2025-11-16 09:00:00+00:00,14.5105,93.0,0.0,5.7599998,1002.9139,Los Angeles,US,34.0522,-118.2437
2025-11-16 10:00:00+00:00,13.960501,93.0,0.0,0.35999998,1002.992,Los Angeles,US,34.0522,-118.2437
