city,date_day,pm2_5,pm10,us_aqi,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,carbon_dioxide,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure,country,lat,lon
Detroit,2025-12-28,9.0625,9.125,29.93272758333333,22.875,25.754166666666666,7.545833333333333,255.75,461.5833333333333,1.6453333297916668,94.95833333333333,0.5624999933333333,8.134951979166667,987.4656024999999,US,42.3314,-83.0458
Detroit,2025-12-29,2.908333333333333,2.9375,31.32787875,45.833333333333336,12.270833333333334,2.5875,230.29166666666666,457.1666666666667,3.068250125,78.25,0.08333333333333333,33.10874979166667,975.0368779166666,US,42.3314,-83.0458
Detroit,2025-12-30,1.5208333333333333,1.6208333333333333,36.0621505,79.0,4.570833333333334,1.5999999999999999,170.70833333333334,445.7083333333333,-5.865083333333334,64.79166666666667,0.0,23.578590416666668,992.2127366666667,US,42.3314,-83.0458
Detroit,2025-12-31,5.8,6.145833333333333,27.413805625,55.458333333333336,14.854166666666666,3.6374999999999997,256.5,451.9166666666667,-5.042166666666667,85.29166666666667,0.041666666666666664,15.543450374999999,986.7450183333334,US,42.3314,-83.0458
Detroit,2026-01-01,3.4958333333333336,4.004166666666666,31.795956750000002,70.95833333333333,9.504166666666666,2.4458333333333333,195.0,447.375,-8.825499875,71.95833333333333,0.08333333541666667,14.860297625000001,989.263345,US,42.3314,-83.0458
Detroit,2026-01-02,4.866666666666666,5.1875,32.206632125,69.95833333333333,11.854166666666666,2.9958333333333336,232.625,450.0416666666667,-7.0192499999999995,73.70833333333333,0.04583333333333334,11.969509625,987.46459625,US,42.3314,-83.0458
Detroit,2026-01-03,9.737499999999999,10.4625,31.7589395,59.375,21.154166666666665,3.7624999999999997,312.5,460.5833333333333,-7.204666499999999,76.0,0.0,8.25086145,992.4022020833332,US,42.3314,-83.0458
Detroit,2026-01-04,8.516666666666667,8.866666666666667,42.60054941666667,59.0,20.783333333333335,3.8333333333333335,281.625,455.5,-4.167166666666667,77.20833333333333,0.0,7.749951941666667,996.4580295833333,US,42.3314,-83.0458
Detroit,2026-01-05,15.858333333333334,16.091666666666665,44.836932166666664,40.958333333333336,26.104166666666668,6.920833333333333,312.7083333333333,456.375,-0.21924999999999997,74.0,0.0,11.787327554166666,991.5584145833333,US,42.3314,-83.0458
Houston,2025-11-07,8.870833333333334,11.200000000000001,50.377961,75.375,15.525,3.2458333333333336,193.33333333333334,451.4166666666667,22.355000458333333,79.5,0.0,8.646679233333334,1008.7856216666668,US,29.7604,-95.3698
Houston,2025-11-08,8.512500000000001,10.495833333333334,34.618131125,64.41666666666667,14.4375,3.8333333333333335,187.70833333333334,452.4166666666667,23.523750375000002,79.29166666666667,0.0,6.431283229166667,1006.9160170833334,US,29.7604,-95.3698
Houston,2025-11-09,8.133333333333333,9.083333333333334,41.318047291666666,55.916666666666664,18.229166666666668,3.391666666666667,301.125,467.875,21.130000291666665,58.166666666666664,0.0,13.468203241666666,1015.514705,US,29.7604,-95.3698
Houston,2025-11-10,2.1083333333333334,2.1333333333333333,31.4891575,66.5,7.933333333333334,3.125,169.83333333333334,446.125,11.761458458333335,36.625,0.0,14.195471166666666,1029.3496750000002,US,29.7604,-95.3698
Houston,2025-11-11,14.204166666666666,14.924999999999999,41.964391875,42.458333333333336,35.645833333333336,4.2124999999999995,332.125,466.7916666666667,10.832583520833333,64.875,0.0,6.825711807083334,1026.5890991666668,US,29.7604,-95.3698
Houston,2025-11-12,6.245833333333334,8.041666666666666,40.109465291666666,74.375,11.533333333333333,2.5,198.20833333333334,450.0833333333333,18.307583208333334,76.20833333333333,0.0,8.697141120833333,1019.18715125,US,29.7604,-95.3698
